NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1184640021	FONTENOT	DAVID	BATON ROUGE	LA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2542.23		*	15		450	2542.23
1679543052	FOO	CHIEU YEUN	PEARLAND	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2188.6	0		0		0	0
1538164660	FORBUSH	FRANK	JOHNSON CITY	TN	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2880.27		*	13		450	2880.27
1699842849	FORD	ALEXANDER	LOS ANGELES	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		20	840	5128.46		*	20		840	5128.46
1669776753	FORD	JACINTA	SPRINGFIELD	OH	Physician Assistant	S	LIPITOR	ATORVASTATIN CALCIUM		14	600	3514.52		*		*		
1164495206	FORD	JUDITH	LAS VEGAS	NV	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1741.06		*	12		360	1741.06
1285602474	FORD	RONALD	WINTER HAVEN	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2112.06		*	11		330	2112.06
1841275443	FORD III	GEORGE	SAN ANTONIO	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2696.08		*		*		
1821023862	FORDE	NICHOLAS	SACRAMENTO	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2160.8		*	11		330	2160.8
1538127113	FOREHAND	LISA	HAMBURG	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	990	5542.35		*	17		990	5542.35
1710983366	FOREMAN	DOUGLAS	WARWICK	RI	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	450	2737.49		*	11		450	2737.49
1083648125	FOREST	LEE	STRATFORD	CT	Osteopathic Manipulative Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		27	1110	5165.59		*	27		1110	5165.59
1164455374	FORESTI-LORENTE	ROMILDA	SAN FRANCISCO	CA	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2918.11		*	15		450	2918.11
1346207065	FORMAN	ROY	TALLAHASSEE	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2198.72		*	11		330	2198.72
1023059763	FORMAN	STEVEN	LOS ALAMITOS	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	510	3077.3		*	13		510	3077.3
1679542807	FORSHEY	ALAN	NEWTON	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2813.46		*	15		450	2813.46
1083713994	FORSMAN	RICHARD	OMAHA	NE	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1520.32		*	11		330	1520.32
1780689356	FORSTHOEFEL	MICHAEL	TALLAHASSEE	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		20	1200	7528.89		#		#		
1932173390	FORTIER	DANIEL	WEST PALM BEACH	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	480	2563.82		*	12		480	2563.82
1548278930	FORTUNATO	FRANKLIN	MONTCLAIR	NJ	Pulmonary Disease	S	LIPITOR	ATORVASTATIN CALCIUM		15	630	1850.67		*		*		
1760591622	FOSBACK	STEPHANIE	PULLMAN	WA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1543.48		*	11		330	1543.48
1477559060	FOSTER	LARRY	LEESBURG	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		21	1290	7763.97		*	21		1290	7763.97
1720163140	FOSTER	ROBERT	BIRMINGHAM	AL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	600	3306.91		*		*		
1700110194	FOSTER	STEVEN	YAKIMA	WA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		18	497	703.98		#		#		
1336198175	FOTHERGILL	JOHN	COLEBROOK	NH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	1350	7574.29		#		#		
1568445518	FOUTS	ANTHONY	MERIDIAN	MS	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2160.67		*	13		450	2160.67
1427142744	FOX	ARMANDO	ELMHURST	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	360	1845.04		*	11		360	1845.04
1720149537	FOX	MARTIN	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		33	2070	14076.06		*	33		2070	14076.06
1104885201	FOX	NORRIS	NEW ROCHELLE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	630	3519.86		*	21		630	3519.86
1457336943	FOX	RICHARD	TAMARAC	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		24	1020	5219.6		#		#		
1780673566	FOX	STANLEY	MASSAPEQUA	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	690	3903.4		*		*		
1114998218	FOX	STEVEN	CHERRY HILL	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	1230	7408.36		*	15		1230	7408.36
1013097831	FOXMAN	ALEX	BEVERLY HILLS	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	630	3037.76		*	21		630	3037.76
1710181110	FRADLIS	KLARA	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		29	870	5345.38		*	29		870	5345.38
1255361382	FRADY	WALTER	ST AUGUSTINE	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1644.12		*	12		360	1644.12
1386627248	FRAIOLI	FRANK	SMITHFIELD	RI	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2591.85		*		*		
1720092554	FRAKER	THEODORE	COLUMBUS	OH	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2359.86		*	12		360	2359.86
1962410563	FRANCESCHINA	JOSEPH	DANBURY	CT	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	630	3572.66		*	15		630	3572.66
1528010436	FRANCIS	DAVID	LARGO	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		18	660	4159.21		#		#		
1417051558	FRANK	STEWART	SAN DIEGO	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1510.72		*	11		330	1510.72
1437257169	FRANK	WILLIAM	SANFORD	ME	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	2504.86		*	12		420	2504.86
1912946518	FRANKEL	ERIC	PITTSBURGH	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	480	2743.68		*	12		480	2743.68
1568436855	FRANKEL	JOEL	LAUDERDALE LAKES	FL	Pulmonary Disease	S	LIPITOR	ATORVASTATIN CALCIUM		13	750	3243.68		*		*		
1871585836	FRANKEL	LEE	GLENDALE	AZ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	750	4760.77		*	19		750	4760.77
1225087901	FRANKEL	MARTIN	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		34	1620	7867.4		*	34		1620	7867.4
1790852739	FRANKEL	RENEE	FLORHAM PARK	NJ	Infectious Disease	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1683.9		*	12		360	1683.9
1902882327	FRANKENBERGER	OLIVIER	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	750	4125.44		*		*		
1467416149	FRANKLIN	E	MEMPHIS	TN	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	780	4100.53		*	16		780	4100.53
1801957014	FRANKLIN	JAMES	NUTLEY	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	630	3994.19		#		#		
1588718084	FRANKLIN	KENNETH	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		49	1560	9627.69		#		#		
1588650253	FRANKLIN	SETH	SEATTLE	WA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	1709.06		*	12		420	1709.06
1134237035	FRANKLIN	STEPHEN	MIDDLETOWN	CT	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		23	870	4899.81		#		#		
1104800366	FRANTZ	LINDA	DUNMORE	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	374	1741.1		*	11		374	1741.1
1427101807	FRANZ	MARK	DUNBAR	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1830.39		*	13		390	1830.39
1467545335	FRASCA	JACQUELINE	GLENDALE	AZ	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2371.92	0		0		0	0
1801887476	FRASER	DAVID	CENTERVILLE	IA	Emergency Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2020.69		*	11		330	2020.69
1134206352	FRASER	ROBERT	PORTLAND	ME	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	540	2328.87		*	12		540	2328.87
1700951092	FRAZE	ELIZABETH	PALO ALTO	CA	Internal Medicine	T	LIPITOR	ATORVASTATIN CALCIUM		12	360	1669.32		*	12		360	1669.32
1083683114	FRAZIER	JASON	LORAIN	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	2741.83		*		*		
1235222506	FRAZIER	JOHN	BRISTOL	CT	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		17	1290	6860.95		#		#		
1497785943	FREDERICK	ELIZABETH	BANGOR	ME	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	1020	4525.43		*	12		1020	4525.43
1548202765	FREDERIXON	PETER	APPLE VALLEY	MN	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	2717.81		*	12		420	2717.81
1144244070	FREE	ALMENA	ANNISTON	AL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1522.16		*	11		330	1522.16
1386638013	FREEDBERG	ROBIN	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		50	1920	11017.34		*	50		1920	11017.34
1588678619	FREEDMAN	JOHANNA	ARVADA	CO	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2080.07		*	14		420	2080.07
1770555286	FREEDMAN	ROBERT	ALEXANDRIA	LA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		36	1200	7703.56		*	36		1200	7703.56
1639104474	FREESE	MICHAEL	CINCINNATI	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	914	5767.66		*		*		
1598720435	FREILICH	AARON	MANHASSET	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		19	1290	5619.92		*	19		1290	5619.92
1043307440	FREILICH	DAVID	MORRISTOWN	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		20	1020	4873.79		#		#		
1902833189	FREILICH	JEFFREY	LAKE SUCCESS	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		24	960	5273.14		*	12		600	2905.6
1639140775	FRENCH	KEVIN	NEW BERN	NC	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	630	3189.13		*	15		630	3189.13
1245215607	FRESHWATER	STEPHEN	ARLINGTON	OH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1650.05		*	12		360	1650.05
1629182191	FREYDIN	ELENA	LYNN	MA	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1666.98		*	12		360	1666.98
1801858055	FRID	GENYA	NEW HYDE PARK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2178.7	0		0		0	0
1760456545	FRIDLEY	WILLIAM	HOUSTON	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	390	2398.88		*	11		390	2398.88
1750441051	FRIED	RICHARD	NEW YORK	NY	Infectious Disease	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1595.93		*	12		360	1595.93
1699756148	FRIEDEL	JEFFREY	PITTSBURGH	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2425.41		*	12		360	2425.41
1811911670	FRIEDLANDER	CHARLES	NEW YORK	NY	Gastroenterology	S	LIPITOR	ATORVASTATIN CALCIUM		12	840	5262.53		*	12		840	5262.53
1689674574	FRIEDLANDER	DEBORAH	BOYNTON BEACH	FL	Geriatric Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	630	3191.56		*	13		630	3191.56
1447293873	FRIEDLANDER	NEAL	BALTIMORE	MD	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	720	4396.42		*	14		720	4396.42
1598867285	FRIEDMAN	ALAN	BRONX	NY	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		21	1110	6204.56		*	21		1110	6204.56
1306840038	FRIEDMAN	CARL	CEDARHURST	NY	Pulmonary Disease	S	LIPITOR	ATORVASTATIN CALCIUM		12	720	4551.07		*	12		720	4551.07
1295723047	FRIEDMAN	E	YORK	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	3064.15		*	11		330	3064.15
1295797686	FRIEDMAN	FRED	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	3402.74		*	16		720	3402.74
1093771602	FRIEDMAN	GARY	ROSLYN ESTATES	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	510	2900.43		*	11		510	2900.43
1386796092	FRIEDMAN	HOWARD	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	480	3295.73		*	14		480	3295.73
1821163825	FRIEDMAN	JAY	SCOTTSDALE	AZ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	12	36	2617	14136.16	12		36		2617	14136.16
1790783157	FRIEDMAN	JEFFREY	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		29	1560	8389.61		*	29		1560	8389.61
1770566895	FRIEDMAN	LARRY	OCEANSIDE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	870	4827.93		*	11		870	4827.93
1235109521	FRIEDMAN	MARK	BOCA RATON	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	11	26	1740	7990.8	11		26		1740	7990.8
1437155850	FRIEDMAN	MATTHEW	SOUTH WINDSOR	CT	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		17	750	3991.75		*	17		750	3991.75
1194727990	FRIEDMAN	MENAHEM	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	570	2617.32		*	13		570	2617.32
1356363352	FRIEDMAN	SAMUEL	HACKENSACK	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	870	4753.76		*	11		870	4753.76
1154335222	FRIEDMAN	SANFORD	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM	13	33	2070	11254.53		#		#		
1306890165	FRIEDRICH	IVAN	ENGLEWOOD	NJ	Gastroenterology	S	LIPITOR	ATORVASTATIN CALCIUM		12	1080	5295.43		*	12		1080	5295.43
1477643443	FRIEND	SEAN	PORTLAND	OR	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	2467.56		*	16		480	2467.56
1124133939	FRIGYES	STUART	OMAHA	NE	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2130.99		*	11		330	2130.99
1033263272	FRISCH	DAVID	BEVERLY HILLS	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	630	4019.97		*	15		630	4019.97
1851385751	FRISOLI	ANTHONY	MARTINSVILLE	NJ	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		16	960	5629.68		*	16		960	5629.68
1548252547	FRITSCHE	CLAIRE	MILWAUKEE	WI	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2552.83	0		0		0	0
1104944727	FROCH	LARRY	LOS ANGELES	CA	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		19	1230	6329.95		*	19		1230	6329.95
1265468797	FROMKIN	BETH	WESTON	FL	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		18	1020	5643.74		*		*		
1851347611	FRUEHLING	RICHARD	GRAND ISLAND	NE	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2107.02		*	11		330	2107.02
1598789018	FRUMKIN	WILLIAM	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2374.08	0		0		0	0
1205903275	FRYDMAN	ALAN	GLENVIEW	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1919.18		*	12		360	1919.18
1013957356	FRYDMAN	JARROD	PLANTATION	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	480	3117.59		*	14		480	3117.59
1104896224	FUCCI	MICHAEL	NORWICH	CT	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	570	3328.43		#		#		
1124051669	FUCHS	HANS	AMBRIDGE	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	570	2922.28		#		#		
1013040690	FUCHS	RICHARD	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM	13	80	3480	19916.13		#		#		
1528116365	FUENTES	MARYLUZ	MONTGOMERY	AL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1644.36		*		*		
1649282641	FUENTES	RANDY	CORPUS CHRISTI	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	870	4601.52		#		#		
1376624288	FUENTES	ROBERT	MASSAPEQUA	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	600	3415.62		*	16		600	3415.62
1326017013	FUGATE	CARL	BELOIT	KS	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2232.62		*	11		330	2232.62
1518962919	FUHRMAN	ROBERT	WESTFIELD	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		53	2250	12834.94		*	42		1680	9929.58
1750307211	FUKILMAN	OSCAR	ASTORIA	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	841.14		*	12		360	841.14
1104978154	FUKUYAMA	OSAMU	HONOLULU	HI	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		39	1710	8994.58		*	39		1710	8994.58
1669433645	FULLER	ELIZABETH	CHARLTON	MA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2932.47		*	15		450	2932.47
1720015977	FULLER	KEITH	CLEVELAND	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	1320	4715.84		*	18		1320	4715.84
1861461345	FULOP	ROBERT	STATEN ISLAND	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	13	30	2700	13120.16	13		30		2700	13120.16
1871519561	FUNG	PETER	ALHAMBRA	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		24	720	4719.2		*	24		720	4719.2
1477879393	FUNK	ELIZABETH	ANCHORAGE	AK	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	310	2070.91		*	11		310	2070.91
1780671248	FUNT	DAVID	BOCA RATON	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	550	3543.51		*	13		550	3543.51
1528010188	FUREY	WARREN	CHICAGO	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	900	4784.04		*	12		900	4784.04
1316035702	FURLONG	THOMAS	MIDDLETOWN	OH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	1260	7820.56		*	14		1260	7820.56
1114978046	FURMAN	JEFFREY	CHAPEL HILL	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		18	540	3619.51		#		#		
1750361630	FUSCO	FRANK	OCALA	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		17	750	4265.7		*		*		
1003911033	FUZAYLOVA	SVETLANA	BAYSIDE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	570	3309.64		*	15		570	3309.64
1558458356	GABAY	VLADIMIR	FOREST HILLS	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		42	2100	11929.37		*	30		1740	10260.05
1134337017	GABBERT	ELLENDALE	LAKE CHARLES	LA	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		21	630	4086.32		*	21		630	4086.32
1750393716	GABELMAN	GARY	SCARSDALE	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM	11	40	2640	13881.64	11		40		2640	13881.64
1750371290	GABELMAN	MARK	NORTH BERGEN	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		20	780	3543.41		*	20		780	3543.41
1750386272	GABLE	SUNDEE	ABINGTON	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	990	4978.44		*	13		990	4978.44
1184611642	GABOR	RONALD	BOCA RATON	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	930	5246.05		*		*		
1730148362	GABOS	DENNIS	PITTSBURGH	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2396.88		*	12		360	2396.88
1780730283	GABRIEL-DEOLIVEIRA	HILDA	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	630	3415.51		*	17		630	3415.51
1578538377	GAETA	JOSEPH	PROVIDENCE	RI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	780	4152.26		*	16		780	4152.26
1942328802	GAFANOVICH	MARINA	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	969	4937.02		*	21		969	4937.02
1033170410	GAGE	JOSEPH	STUART	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		17	1290	7948.46		#		#		
1972592319	GAINER	BONNIE	NEWPORT BEACH	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	690	3246.23		*	15		690	3246.23
1801826763	GAINES	JUANITA	CINCINNATI	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	555	3660.9		*	19		555	3660.9
1437251386	GAJERA	JAYANT	TAMPA	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2154.29		*	11		330	2154.29
1619069846	GAKUBA	CHRYSOLOGUE	PIKESVILLE	MD	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2442.41		*	15		450	2442.41
1699719591	GALARDI	TRACEY	BLAKELY	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2322.17		*	13		450	2322.17
1376579300	GALASSO	JAMES	FORTY FORT	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1572.56		*	11		330	1572.56
1285797563	GALBUT	ALAN	NAPLES	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	810	3732.64		*	11		810	3732.64
1386641736	GALE	JOHN	GOLDEN	CO	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2530.03		*	13		390	2530.03
1083782809	GALELLA	YVONNE	DUNMORE	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	386	2620.78		*		*		
1447358981	GALFAIAN	ANAIT	GLENDALE	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		27	810	4436.76		*	27		810	4436.76
1144397613	GALIBOV	VYACHESLAV	REGO PARK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	2879.94		*	16		480	2879.94
1972586733	GALICA	MICHAEL	WORCESTER	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		35	1530	7698.91		*	35		1530	7698.91
1043245640	GALIER	PETER	LOS ANGELES	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		24	750	4099.69		*	13		420	1911.01
1588701585	GALIN	IRA	DANBURY	CT	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	450	2939.46		*		*		
1427041672	GALINDO	BENEDICTO	WAIPAHU	HI	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	360	1670.84		*		*		
1528264009	GALL	CHI KIT	BELLEVUE	WA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	600	3955.36		*	18		600	3955.36
1982681482	GALLES	MARK	TULSA	OK	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	690	4375.38		*	15		690	4375.38
1255323374	GALLI	DAVID	CHESTERFIELD	MO	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2580.39		*	13		390	2580.39
1922094465	GALLO	RENEE	TUCSON	AZ	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		17	1050	5729.94		*	17		1050	5729.94
1144306317	GALLO	RICHARD	FORT LEE	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		34	1740	8884.36		#		#		
1306956966	GALLOPS	MICHAEL	NAPLES	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	1080	6395.57		*	12		1080	6395.57
1437109949	GALLOWAY	MICHAEL	MONTEREY	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		30	1410	8061.97		*	30		1410	8061.97
1851396360	GALLUCCIO	RONALD	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		22	1200	5672.85		*	22		1200	5672.85
1578538674	GAMBARIN	BORIS	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		33	990	6442.99		*	22		660	4258.28
1740366434	GAMBINO	CHARLES	SEA CLIFF	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	1020	5171.47		*	12		1020	5171.47
1184899262	GAMBINO	SALVATORE	TETERBORO	NJ	Pathology	S	LIPITOR	ATORVASTATIN CALCIUM		23	690	3173.46		*	23		690	3173.46
1356520258	GAN	CHI	BELLEVUE	WA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2656.67		*	14		420	2656.67
1225038755	GANDHI	DEVANG	WEST ORANGE	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	930	6091.74		*	15		930	6091.74
1467492371	GANDHI	DEVINDER	GLENDALE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	389	2392.54		*		*		
1912115130	GANDHI	KIRAN	HOUSTON	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	870	5450.79		#		#		
1619081023	GANDHI	PRACHI	ORANGE CITY	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2348.34		*	12		360	2348.34
1417026493	GANDHI	RADHAKRISHAN	FOUNTAIN VALLEY	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	570	3052.43		*	13		570	3052.43
1407818669	GANESHRAM	VED	WICHITA FALLS	TX	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2353.62		*	12		360	2353.62
